"id","h_year","age","year_birth","height"
62849,1903,38,1865,59.00
62999,1903,17,1886,59.00
63121,1903,37,1866,59.00
63371,1903,23,1880,59.00
63402,1903,43,1860,59.00
64074,1903,65,1838,59.00
64514,1904,48,1856,59.00
64731,1904,42,1862,59.00
65702,1904,43,1861,59.00
66129,1904,52,1852,59.00
66177,1904,36,1868,59.00
66775,1904,33,1871,59.00
67351,1904,33,1871,59.00
67541,1904,52,1852,59.00
67542,1904,19,1885,59.00
67572,1904,38,1866,59.00
67728,1904,67,1837,59.00
67792,1904,37,1867,59.00
68234,1904,28,1876,59.00
68346,1904,30,1874,59.00
68484,1904,53,1851,59.00
68485,1904,45,1859,59.00
68508,1904,33,1871,59.00
68530,1905,36,1869,59.00
68688,1905,28,1877,59.00
68985,1905,28,1877,59.00
69123,1905,65,1840,59.00
69217,1905,22,1883,59.00
69700,1905,52,1853,59.00
69956,1905,37,1868,59.00
69982,1905,20,1885,59.00
70220,1905,52,1853,59.00
70273,1905,36,1869,59.00
70718,1905,65,1840,59.00
70825,1905,30,1875,59.00
70828,1905,27,1878,59.00
71014,1905,52,1853,59.00
71213,1905,41,1864,59.00
71413,1905,19,1886,59.00
71574,1905,40,1865,59.00
72130,1905,58,1847,59.00
72376,1905,29,1876,59.00
72819,1905,48,1857,59.00
72933,1905,66,1839,59.00
73023,1906,66,1840,59.00
73331,1906,42,1864,59.00
73822,1906,37,1869,59.00
74235,1906,23,1883,59.00
74642,1906,28,1878,59.00
74695,1906,63,1843,59.00
75474,1906,46,1860,59.00
75938,1906,23,1883,59.00
76090,1906,36,1870,59.00
76151,1906,50,1856,59.00
76409,1906,23,1883,59.00
76919,1906,25,1881,59.00
77034,1906,52,1854,59.00
77268,1906,38,1868,59.00
77599,1907,34,1873,59.00
77795,1907,27,1880,59.00
78032,1907,30,1877,59.00
78317,1907,53,1854,59.00
78361,1907,70,1837,59.00
78474,1907,70,1837,59.00
78505,1907,49,1858,59.00
79021,1907,53,1854,59.00
79763,1907,23,1884,59.00
80009,1907,87,1820,59.00
80272,1907,23,1884,59.00
80898,1907,19,1888,59.00
81095,1907,62,1845,59.00
81821,1907,52,1855,59.00
82035,1907,46,1861,59.00
82820,1908,24,1884,59.00
82822,1908,45,1863,59.00
82854,1908,54,1854,59.00
83001,1908,23,1885,59.00
83269,1908,30,1878,59.00
83358,1908,45,1863,59.00
83946,1908,42,1866,59.00
84007,1908,24,1884,59.00
84587,1908,36,1872,59.00
84886,1908,23,1885,59.00
85199,1908,25,1883,59.00
85975,1908,37,1871,59.00
85991,1908,42,1866,59.00
86255,1908,47,1861,59.00
86259,1908,28,1880,59.00
86539,1908,21,1887,59.00
86768,1908,57,1851,59.00
87177,1909,27,1882,59.00
87253,1909,43,1866,59.00
87410,1909,45,1864,59.00
87682,1909,26,1883,59.00
88230,1909,44,1865,59.00
88371,1909,36,1873,59.00
88633,1909,90,1819,59.00
89507,1909,24,1885,59.00
89673,1909,45,1864,59.00
90189,1909,33,1876,59.00
90383,1909,53,1856,59.00
90384,1909,58,1851,59.00
90770,1909,53,1856,59.00
90939,1909,22,1887,59.00
91044,1909,44,1865,59.00
91258,1909,29,1880,59.00
91283,1909,52,1857,59.00
91286,1909,50,1859,59.00
91374,1909,45,1864,59.00
91689,1909,54,1855,59.00
92800,1910,27,1883,59.00
93334,1910,33,1877,59.00
93498,1910,40,1870,59.00
93650,1910,41,1869,59.00
94582,1910,36,1874,59.00
95041,1910,29,1881,59.00
95044,1910,38,1872,59.00
96136,1910,40,1870,59.00
96137,1910,23,1887,59.00
96202,1910,46,1864,59.00
96248,1910,33,1877,59.00
96674,1910,34,1876,59.00
96764,1910,32,1878,59.00
96792,1910,90,1820,59.00
97222,1910,49,1861,59.00
97772,1911,63,1848,59.00
97846,1910,21,1889,59.00
98108,1911,56,1855,59.00
98471,1911,33,1878,59.00
98524,1911,44,1867,59.00
98951,1911,23,1888,59.00
99527,1911,50,1861,59.00
99830,1911,30,1881,59.00
100242,1911,25,1886,59.00
100472,1911,45,1866,59.00
101684,1911,38,1873,59.00
102062,1911,59,1852,59.00
103439,1912,30,1882,59.00
103674,1912,42,1870,59.00
104054,1912,25,1887,59.00
104057,1912,46,1866,59.00
104611,1912,41,1871,59.00
104656,1912,48,1864,59.00
105106,1912,61,1851,59.00
105192,1912,22,1890,59.00
105449,1912,25,1887,59.00
105940,1912,49,1863,59.00
106297,1912,42,1870,59.00
107271,1912,55,1857,59.00
107425,1912,34,1878,59.00
107667,1912,56,1856,59.00
107737,1912,34,1878,59.00
107890,1912,24,1888,59.00
108294,1913,40,1873,59.00
108364,1913,33,1880,59.00
108885,1913,50,1863,59.00
109308,1913,62,1851,59.00
109342,1913,40,1873,59.00
109867,1913,29,1884,59.00
110106,1913,41,1872,59.00
110351,1913,57,1856,59.00
110387,1913,52,1861,59.00
110877,1913,33,1880,59.00
111015,1913,46,1867,59.00
111137,1913,71,1842,59.00
111140,1913,21,1892,59.00
111196,1913,25,1888,59.00
113215,1914,31,1883,59.00
113394,1914,29,1885,59.00
113572,1914,41,1873,59.00
114143,1914,53,1861,59.00
114153,1914,27,1887,59.00
114422,1914,30,1884,59.00
115453,1914,59,1855,59.00
116059,1914,37,1877,59.00
116191,1914,41,1873,59.00
116651,1915,28,1887,59.00
116883,1915,37,1878,59.00
117565,1915,41,1874,59.00
117614,1915,58,1857,59.00
118223,1915,28,1887,59.00
118540,1915,29,1886,59.00
119312,1915,47,1868,59.00
119943,1916,31,1885,59.00
120127,1916,49,1867,59.00
120211,1916,30,1886,59.00
120301,1916,46,1870,59.00
121109,1916,32,1884,59.00
121305,1916,52,1864,59.00
121995,1917,27,1890,59.00
122211,1917,24,1893,59.00
122343,1917,78,1839,59.00
122416,1917,51,1866,59.00
122458,1917,46,1871,59.00
122684,1917,24,1893,59.00
122709,1917,27,1890,59.00
122809,1917,52,1865,59.00
122810,1917,41,1876,59.00
123020,1917,22,1895,59.00
123248,1918,38,1880,59.00
123384,1918,46,1872,59.00
123738,1918,36,1882,59.00
124028,1918,56,1862,59.00
124312,1918,48,1870,59.00
124619,1919,55,1864,59.00
124817,1919,39,1880,59.00
125092,1919,24,1895,59.00
125123,1919,29,1890,59.00
125175,1919,23,1896,59.00
125411,1919,36,1883,59.00
125417,1919,39,1880,59.00
125443,1919,35,1884,59.00
125507,1920,45,1875,59.00
125510,1920,40,1880,59.00
125551,1920,42,1878,59.00
125931,1920,49,1871,59.00
126171,1920,21,1899,59.00
126184,1920,66,1854,59.00
126313,1920,40,1880,59.00
126406,1920,33,1887,59.00
126710,1920,29,1891,59.00
126745,1920,38,1882,59.00
126797,1920,49,1871,59.00
126950,1920,65,1855,59.00
127194,1921,26,1895,59.00
127525,1921,29,1892,59.00
127553,1921,31,1890,59.00
128035,1921,39,1882,59.00
128442,1921,30,1891,59.00
128678,1921,44,1877,59.00
128939,1922,29,1893,59.00
128983,1922,42,1880,59.00
129134,1922,50,1872,59.00
129202,1922,61,1861,59.00
129246,1922,65,1857,59.00
129580,1922,29,1893,59.00
129707,1922,41,1881,59.00
129816,1922,68,1854,59.00
130051,1922,27,1895,59.00
130421,1922,30,1892,59.00
130939,1923,39,1884,59.00
131523,1923,51,1872,59.00
131547,1923,37,1886,59.00
131694,1923,46,1877,59.00
131938,1923,23,1900,59.00
132248,1923,69,1854,59.00
132533,1923,26,1897,59.00
132648,1924,33,1891,59.00
134222,1924,32,1892,59.00
134275,1924,23,1901,59.00
134367,1925,43,1882,59.00
134398,1925,42,1883,59.00
134495,1925,24,1901,59.00
134953,1925,29,1896,59.00
135377,1925,35,1890,59.00
135887,1925,31,1894,59.00
135994,1925,22,1903,59.00
493,1881,18,1863,59.25
1203,1881,40,1841,59.25
2232,1881,46,1835,59.25
2274,1881,54,1827,59.25
2720,1881,56,1825,59.25
2742,1881,20,1861,59.25
2878,1881,29,1852,59.25
3554,1881,60,1821,59.25
3586,1881,47,1834,59.25
3610,1881,40,1841,59.25
4600,1882,52,1830,59.25
4601,1882,25,1857,59.25
5017,1882,54,1828,59.25
5046,1882,21,1861,59.25
5132,1882,54,1828,59.25
5207,1882,20,1862,59.25
5357,1882,32,1850,59.25
5775,1882,24,1858,59.25
6248,1882,39,1843,59.25
8947,1889,25,1864,59.25
9839,1889,26,1863,59.25
10061,1889,22,1867,59.25
11142,1889,38,1851,59.25
11545,1889,22,1867,59.25
12106,1889,22,1867,59.25
12202,1889,19,1870,59.25
12274,1889,34,1855,59.25
12834,1890,45,1845,59.25
14101,1890,45,1845,59.25
15257,1890,43,1847,59.25
15573,1890,18,1872,59.25
15773,1890,23,1867,59.25
15877,1890,34,1856,59.25
16350,1890,41,1849,59.25
16357,1890,39,1851,59.25
16550,1890,63,1827,59.25
16918,1891,16,1875,59.25
17209,1891,24,1867,59.25
17946,1891,24,1867,59.25
18237,1891,31,1860,59.25
18290,1891,40,1851,59.25
18520,1891,20,1871,59.25
19110,1891,21,1870,59.25
19412,1891,43,1848,59.25
19698,1892,23,1869,59.25
19842,1892,26,1866,59.25
19966,1892,30,1862,59.25
20478,1892,21,1871,59.25
20505,1892,40,1852,59.25
21359,1892,36,1856 ,59.25
22615,1892,44,1848 ,59.25
24008,1893,47,1846,59.25
25351,1893,22,1871,59.25
26026,1893,35,1858,59.25
26876,1893,25,1868,59.25
29115,1894,45,1849,59.25
30861,1894,27,1867,59.25
31409,1895,32,1863,59.25
31980,1895,43,1852,59.25
32325,1895,49,1846,59.25
32515,1895,35,1860,59.25
33941,1895,59,1836,59.25
34461,1895,28,1867,59.25
34919,1896,63,1833,59.25
35205,1896,32,1864,59.25
36597,1896,31,1865,59.25
36658,1896,35,1861,59.25
37654,1896,66,1830,59.25
37906,1896,39,1857,59.25
39733,1897,27,1870,59.25
40309,1897,27,1870,59.25
40369,1897,30,1867,59.25
40659,1897,60,1837,59.25
40664,1897,54,1843,59.25
40817,1897,61,1836,59.25
41133,1897,61,1836,59.25
41477,1897,45,1852,59.25
41762,1897,9,1888,59.25
41900,1897,25,1872,59.25
42508,1898,39,1859,59.25
43923,1898,19,1879,59.25
45392,1898,39,1859,59.25
46012,1898,29,1869,59.25
47380,1899,38,1861,59.25
47738,1899,19,1880,59.25
48040,1899,33,1866,59.25
48397,1899,42,1857,59.25
48799,1899,40,1859,59.25
48885,1899,48,1851,59.25
49177,1899,60,1839,59.25
50085,1900,47,1853,59.25
50613,1900,44,1856,59.25
51521,1900,63,1837,59.25
51785,1900,40,1860,59.25
52184,1900,64,1836,59.25
52497,1900,41,1859,59.25
52841,1900,31,1869,59.25
52922,1900,67,1833,59.25
53196,1900,39,1861,59.25
53197,1900,37,1863,59.25
53539,1901,39,1862,59.25
53706,1901,33,1868,59.25
53785,1901,33,1868,59.25
53813,1901,33,1868,59.25
54067,1901,44,1857,59.25
54220,1901,35,1866,59.25
54221,1901,30,1871,59.25
55327,1901,47,1854,59.25
55667,1901,56,1845,59.25
57728,1902,36,1866,59.25
58189,1902,34,1868,59.25
59196,1902,62,1840,59.25
60857,1903,28,1875,59.25
61326,1903,39,1864,59.25
61328,1903,34,1869,59.25
63852,1903,43,1860,59.25
70543,1905,22,1883,59.25
71062,1905,42,1863,59.25
73905,1906,29,1877,59.25
77493,1907,43,1864,59.25
77687,1907,45,1862,59.25
78158,1907,29,1878,59.25
79697,1907,52,1855,59.25
85198,1908,30,1878,59.25
86833,1908,46,1862,59.25
89426,1909,35,1874,59.25
95613,1910,57,1853,59.25
95831,1910,46,1864,59.25
99717,1911,19,1892,59.25
106630,1912,44,1868,59.25
108471,1913,41,1872,59.25
115671,1914,50,1864,59.25
117039,1915,58,1857,59.25
120803,1916,43,1873,59.25
121286,1916,28,1888,59.25
121483,1916,40,1876,59.25
123487,1918,25,1893,59.25
123915,1918,42,1876,59.25
124309,1918,25,1893,59.25
124428,1919,29,1890,59.25
127142,1921,36,1885,59.25
128432,1921,33,1888,59.25
129062,1922,24,1898,59.25
129711,1922,26,1896,59.25
232,1881,44,1837,59.50
242,1881,47,1834,59.50
397,1881,25,1856,59.50
404,1881,37,1844,59.50
413,1881,36,1845,59.50
508,1881,31,1850,59.50
547,1881,17,1864,59.50
655,1881,61,1820,59.50
837,1881,20,1861,59.50
892,1881,52,1829,59.50
1113,1881,35,1846,59.50
1148,1881,25,1856,59.50
1159,1881,53,1828,59.50
1172,1881,51,1830,59.50
1181,1881,42,1839 ,59.50
1201,1881,19,1862,59.50
1284,1881,59,1822,59.50
1336,1881,28,1853,59.50
1493,1881,24,1857,59.50
1583,1881,60,1821,59.50
1668,1881,25,1856,59.50
1737,1881,35,1846,59.50
1918,1881,25,1856,59.50
2068,1881,28,1853,59.50
2373,1881,19,1862,59.50
2379,1881,22,1859,59.50
2492,1881,19,1862,59.50
2550,1881,21,1860,59.50
2653,1881,24,1857,59.50
2718,1881,34,1847,59.50
3016,1881,21,1860,59.50
3210,1881,24,1857,59.50
3218,1881,20,1861,59.50
3548,1881,41,1840,59.50
3597,1881,51,1830,59.50
3609,1881,35,1846,59.50
3748,1881,19,1862,59.50
3807,1881,18,1863,59.50
3834,1881,18,1863,59.50
3925,1881,25,1856,59.50
3930,1881,69,1812,59.50
3938,1881,46,1835,59.50
3946,1881,24,1857,59.50
3967,1881,53,1828,59.50
4031,1881,37,1844,59.50
4058,1881,53,1828,59.50
4234,1882,25,1857,59.50
4454,1882,40,1842,59.50
4494,1882,17,1865,59.50
4590,1882,51,1831,59.50
4599,1882,40,1842,59.50
4853,1882,30,1852,59.50
4883,1882,32,1850,59.50
4931,1882,41,1841,59.50
5064,1882,25,1857,59.50
5270,1882,26,1856,59.50
5363,1882,35,1847,59.50
5410,1882,41,1841,59.50
5438,1882,42,1840,59.50
5456,1882,32,1850,59.50
5458,1882,22,1860,59.50
5548,1882,29,1853,59.50
5639,1882,50,1832,59.50
5650,1882,51,1831,59.50
5911,1882,23,1859,59.50
6211,1882,67,1815,59.50
6433,1882,35,1847,59.50
6579,1882,56,1826,59.50
6680,1882,27,1855,59.50
6686,1882,47,1835,59.50
6815,1882,45,1837,59.50
6910,1882,26,1856,59.50
6957,1882,41,1841,59.50
6964,1882,39,1843,59.50
6978,1882,20,1862,59.50
7068,1882,31,1851,59.50
7151,1882,24,1858,59.50
7153,1882,33,1849,59.50
7521,1882,36,1846,59.50
7539,1882,21,1861,59.50
7630,1882,46,1836,59.50
7652,1882,42,1840,59.50
7903,1882,52,1830,59.50
7983,1882,37,1845,59.50
8244,1882,38,1844,59.50
8328,1882,42,1840,59.50
8470,1882,47,1835,59.50
8564,1889,45,1844,59.50
8617,1889,70,1819,59.50
8618,1889,52,1837,59.50
8636,1889,48,1841,59.50
8743,1889,31,1858,59.50
8760,1889,48,1841,59.50
8878,1889,77,1812,59.50
9228,1889,41,1848,59.50
9583,1889,51,1838,59.50
9652,1889,48,1841,59.50
9696,1889,25,1864,59.50
9768,1889,63,1826,59.50
10119,1889,32,1857,59.50
10170,1889,34,1855,59.50
10344,1889,19,1870,59.50
10354,1889,45,1844,59.50
10573,1889,40,1849,59.50
10757,1889,51,1838,59.50
10904,1889,38,1851,59.50
11119,1889,41,1848,59.50
11203,1889,31,1858,59.50
11501,1889,23,1866,59.50
11786,1889,27,1862,59.50
11827,1889,34,1855,59.50
11961,1889,61,1828,59.50
12270,1889,42,1847,59.50
12438,1889,49,1840,59.50
12510,1889,35,1854,59.50
12645,1890,16,1874,59.50
12881,1890,56,1834,59.50
12923,1890,30,1860,59.50
12931,1890,31,1859,59.50
13059,1890,38,1852,59.50
13315,1890,63,1827,59.50
13321,1890,43,1847,59.50
13335,1890,37,1853,59.50
13580,1890,22,1868,59.50
13659,1890,45,1845,59.50
14347,1890,42,1848,59.50
14369,1890,51,1839,59.50
14541,1890,39,1851,59.50
15243,1890,31,1859,59.50
15274,1890,35,1855,59.50
15351,1890,24,1866,59.50
15443,1890,37,1853,59.50
15554,1890,29,1861,59.50
15883,1890,32,1858,59.50
15973,1890,24,1866,59.50
16011,1890,40,1850,59.50
16119,1890,54,1836,59.50
16149,1890,43,1847,59.50
16151,1890,66,1824,59.50
16293,1890,20,1870,59.50
16439,1890,58,1832,59.50
16741,1891,60,1831,59.50
16761,1891,29,1862,59.50
16868,1891,33,1858,59.50
17027,1891,23,1868,59.50
17034,1891,58,1833,59.50
17132,1891,31,1860,59.50
17133,1891,45,1846,59.50
17149,1890,62,1828,59.50
17234,1891,38,1853,59.50
17903,1891,38,1853,59.50
18141,1891,24,1867,59.50
18333,1891,24,1867,59.50
18565,1891,22,1869,59.50
18811,1891,48,1843,59.50
19112,1891,20,1871,59.50
19201,1891,17,1874,59.50
19317,1891,32,1859,59.50
19436,1891,17,1874,59.50
19668,1892,18,1874,59.50
19708,1892,53,1839,59.50
19873,1892,37,1855,59.50
19973,1892,49,1843,59.50
19974,1892,26,1866,59.50
20034,1892,33,1859,59.50
20155,1892,32,1860,59.50
20197,1892,39,1853,59.50
20490,1892,37,1855,59.50
20592,1892,36,1856,59.50
20720,1892,26,1866,59.50
20826,1892,77,1815,59.50
20855,1892,24,1868,59.50
20931,1892,47,1845,59.50
20957,1892,54,1838,59.50
21604,1892,51,1841,59.50
21767,1892,36,1856,59.50
21776,1892,41,1851,59.50
21881,1892,41,1851,59.50
22007,1892,21,1871,59.50
22131,1892,28,1864,59.50
22338,1892,30,1862,59.50
22500,1892,36,1856,59.50
22588,1892,26,1866,59.50
22649,1892,45,1847,59.50
22873,1892,39,1853,59.50
23509,1893,31,1862,59.50
23546,1893,28,1865,59.50
23561,1893,59,1834,59.50
23948,1893,54,1839,59.50
23980,1893,18,1875,59.50
24831,1893,33,1860,59.50
25128,1893,46,1847,59.50
25202,1893,35,1858,59.50
25658,1893,34,1859,59.50
25742,1893,41,1852 ,59.50
25906,1893,55,1838,59.50
26157,1893,27,1866,59.50
26288,1893,22,1871,59.50
26627,1893,26,1867,59.50
26806,1893,26,1867,59.50
27034,1894,29,1865,59.50
27348,1894,60,1834,59.50
27375,1894,22,1872,59.50
27626,1894,24,1870,59.50
28071,1894,30,1864  ,59.50
28252,1894,78,1816,59.50
28523,1894,19,1875,59.50
28610,1894,60,1834,59.50
28726,1894,62,1832,59.50
28862,1894,55,1839,59.50
28880,1894,38,1856,59.50
28985,1894,27,1867,59.50
29073,1894,28,1866,59.50
29178,1894,24,1870,59.50
29273,1894,38,1856,59.50
29395,1894,29,1865,59.50
29728,1894,27,1867,59.50
29997,1894,31,1863 ,59.50
30068,1894,51,1843,59.50
30494,1894,24,1870,59.50
30502,1894,26,1868,59.50
30554,1894,27,1867,59.50
30606,1894,45,1849,59.50
30701,1894,41,1853,59.50
30752,1894,55,1839,59.50
30839,1894,50,1844,59.50
31221,1895,60,1835,59.50
31632,1895,42,1853,59.50
31753,1895,37,1858,59.50
31966,1895,43,1852,59.50
32244,1895,26,1869,59.50
32295,1895,19,1876,59.50
32657,1895,42,1853,59.50
32753,1893,26,1867,59.50
33153,1895,34,1861,59.50
33162,1895,49,1846,59.50
33163,1895,36,1859,59.50
33337,1895,36,1859,59.50
33845,1895,32,1863,59.50
34244,1895,59,1836,59.50
34578,1895,63,1832,59.50
34610,1895,19,1876,59.50
35024,1896,46,1850,59.50
35163,1896,28,1868,59.50
35203,1896,46,1850,59.50
35350,1896,34,1862,59.50
35431,1896,47,1849,59.50
35464,1896,54,1842,59.50
35465,1896,40,1856,59.50
35531,1896,64,1832,59.50
35734,1896,32,1864,59.50
35830,1896,34,1862,59.50
35832,1896,28,1868,59.50
35958,1896,29,1867,59.50
35963,1896,25,1871,59.50
36466,1896,30,1866,59.50
36521,1896,33,1863,59.50
36591,1896,31,1865,59.50
36784,1896,37,1859,59.50
36792,1896,23,1873,59.50
37515,1896,51,1845,59.50
37629,1896,39,1857,59.50
37819,1896,38,1858,59.50
37909,1896,37,1859,59.50
38016,1896,53,1843,59.50
38089,1896,38,1858,59.50
38157,1896,21,1875,59.50
38208,1896,40,1856,59.50
38210,1896,36,1860,59.50
38592,1896,23,1873,59.50
38720,1896,50,1846,59.50
38869,1897,40,1857,59.50
39029,1897,37,1860,59.50
39107,1897,43,1854,59.50
39108,1897,25,1872,59.50
39193,1897,47,1850,59.50
39414,1897,29,1868,59.50
39495,1897,22,1875,59.50
39700,1897,40,1857,59.50
40099,1897,27,1870,59.50
40311,1897,40,1857,59.50
40314,1897,23,1874,59.50
40370,1897,22,1875,59.50
40540,1897,37,1860,59.50
41123,1897,25,1872,59.50
41131,1897,41,1856,59.50
41488,1897,51,1846,59.50
41620,1897,42,1855,59.50
41765,1897,47,1850,59.50
41921,1897,40,1857,59.50
42240,1897,23,1874,59.50
42885,1898,19,1879,59.50
43239,1898,23,1875,59.50
43546,1898,36,1862,59.50
43864,1898,20,1878,59.50
43918,1898,48,1850,59.50
44391,1898,45,1853,59.50
44565,1898,26,1872,59.50
44569,1898,38,1860,59.50
44955,1898,22,1876,59.50
45018,1898,62,1836,59.50
45203,1898,40,1858,59.50
45205,1898,48,1850,59.50
45388,1898,34,1864,59.50
45585,1898,30,1868,59.50
45592,1898,26,1872,59.50
46063,1898,51,1847,59.50
46246,1899,42,1857,59.50
46253,1899,53,1846,59.50
46312,1899,29,1870,59.50
46415,1899,27,1872,59.50
46420,1899,33,1866,59.50
46759,1899,34,1865,59.50
46889,1899,39,1860,59.50
47150,1899,63,1836,59.50
47280,1899,24,1875,59.50
47381,1899,24,1875,59.50
47383,1899,46,1853,59.50
47387,1899,45,1854,59.50
47457,1899,28,1871,59.50
47541,1899,37,1862,59.50
47543,1899,46,1853,59.50
47622,1899,48,1851,59.50
47736,1899,21,1878,59.50
47737,1899,24,1875,59.50
47739,1899,28,1871,59.50
47807,1899,46,1853,59.50
47980,1899,42,1857,59.50
47981,1899,63,1836,59.50
48036,1899,63,1836,59.50
48038,1899,39,1860,59.50
48268,1899,49,1850,59.50
48333,1899,31,1868,59.50
48399,1899,22,1877,59.50
49100,1899,38,1861,59.50
49180,1899,66,1833,59.50
49311,1899,45,1854,59.50
49467,1899,22,1877,59.50
50533,1900,50,1850,59.50
50678,1900,43,1857,59.50
50752,1900,25,1875,59.50
50908,1900,48,1852,59.50
51596,1900,45,1855,59.50
51788,1900,49,1851,59.50
51791,1900,63,1837,59.50
51900,1900,27,1873,59.50
52011,1900,36,1864,59.50
52266,1900,43,1857,59.50
52351,1900,50,1850,59.50
52444,1900,45,1855,59.50
52498,1900,25,1875,59.50
52621,1900,45,1855,59.50
53125,1900,46,1854,59.50
53127,1900,35,1865,59.50
53297,1900,45,1855,59.50
53526,1901,64,1837,59.50
53700,1901,34,1867,59.50
54086,1902,55,1847,59.50
54587,1901,45,1856,59.50
54622,1901,28,1873,59.50
54757,1901,46,1855,59.50
54909,1901,29,1872,59.50
54959,1901,39,1862,59.50
55149,1901,64,1837,59.50
55334,1901,48,1853,59.50
55451,1901,23,1878,59.50
55454,1901,26,1875,59.50
56265,1901,41,1860,59.50
56373,1901,51,1850,59.50
56672,1901,54,1847,59.50
56673,1901,24,1877,59.50
56939,1901,25,1876,59.50
56959,1902,42,1860,59.50
57419,1902,45,1857,59.50
57489,1902,38,1864,59.50
58429,1902,22,1880,59.50
58489,1902,42,1860,59.50
58657,1902,31,1871,59.50
58659,1902,43,1859,59.50
58754,1902,41,1861,59.50
59197,1902,52,1850,59.50
59248,1902,66,1836,59.50
59829,1902,47,1855,59.50
60225,1902,17,1885,59.50
60226,1902,35,1867,59.50
60374,1902,47,1855,59.50
60564,1902,37,1865,59.50
61148,1903,46,1857,59.50
61324,1903,42,1861,59.50
61325,1903,48,1855,59.50
61445,1903,57,1846,59.50
61448,1903,32,1871,59.50
61456,1903,53,1850,59.50
61861,1903,22,1881,59.50
62099,1903,49,1854,59.50
62254,1903,45,1858,59.50
62322,1903,29,1874,59.50
62370,1903,39,1864,59.50
62545,1903,53,1850,59.50
63128,1903,70,1833,59.50
63303,1903,20,1883,59.50
64112,1903,50,1853,59.50
65204,1904,48,1856,59.50
65437,1904,25,1879,59.50
65704,1904,45,1859,59.50
66156,1904,29,1875,59.50
66243,1904,37,1867,59.50
66712,1904,36,1868,59.50
67545,1904,39,1865,59.50
67631,1904,50,1854,59.50
67643,1904,44,1860,59.50
68497,1905,31,1874,59.50
69378,1905,34,1871,59.50
69420,1905,36,1869,59.50
69521,1905,41,1864,59.50
69582,1905,40,1865,59.50
70368,1905,52,1853,59.50
70582,1905,30,1875,59.50
70598,1905,45,1860,59.50
70710,1905,20,1885,59.50
70754,1905,21,1884,59.50
71139,1905,44,1861,59.50
71620,1905,24,1881,59.50
71871,1905,49,1856,59.50
71962,1905,42,1863,59.50
72091,1905,65,1840,59.50
72226,1905,18,1887,59.50
72294,1905,24,1881,59.50
72640,1905,43,1862,59.50
73086,1906,37,1869,59.50
73333,1906,31,1875,59.50
74315,1906,25,1881,59.50
74872,1906,60,1846,59.50
75095,1906,51,1855,59.50
75096,1906,72,1834,59.50
76406,1906,36,1870,59.50
76814,1906,39,1867,59.50
76973,1906,30,1876,59.50
77013,1906,36,1870,59.50
77582,1907,64,1843,59.50
78035,1907,65,1842,59.50
78254,1907,39,1868,59.50
78662,1907,31,1876,59.50
78884,1907,26,1881,59.50
79158,1907,17,1890,59.50
79250,1907,50,1857,59.50
79412,1907,32,1875,59.50
79658,1907,39,1868,59.50
79659,1907,30,1877,59.50
80899,1907,55,1852,59.50
81401,1907,33,1874,59.50
81494,1907,39,1868,59.50
81647,1907,46,1861,59.50
81767,1907,62,1845,59.50
82012,1907,44,1863,59.50
83002,1908,24,1884,59.50
83321,1908,24,1884,59.50
83324,1908,26,1882,59.50
83552,1908,58,1850,59.50
83623,1908,61,1847,59.50
83664,1908,30,1878,59.50
83708,1908,33,1875,59.50
83773,1908,52,1856,59.50
84381,1908,40,1868,59.50
84531,1908,52,1856,59.50
85083,1908,28,1880,59.50
85302,1908,26,1882,59.50
85419,1908,27,1881,59.50
85974,1908,46,1862,59.50
86142,1908,37,1871,59.50
86904,1908,26,1882,59.50
87172,1909,55,1854,59.50
87921,1909,49,1860,59.50
88088,1909,48,1861,59.50
89022,1909,20,1889,59.50
89506,1909,44,1865,59.50
90188,1909,41,1868,59.50
90940,1909,20,1889,59.50
91733,1909,31,1878,59.50
91791,1909,29,1880,59.50
92272,1909,29,1880,59.50
92473,1910,45,1865,59.50
92474,1910,73,1837,59.50
92681,1910,31,1879,59.50
93660,1910,54,1856,59.50
93762,1910,52,1858,59.50
94028,1910,28,1882,59.50
94428,1910,64,1846,59.50
95487,1910,49,1861,59.50
97368,1910,45,1865,59.50
97647,1910,21,1889,59.50
97706,1910,29,1881,59.50
97709,1910,30,1880,59.50
97847,1911,39,1872,59.50
98651,1911,49,1862,59.50
99190,1911,54,1857,59.50
99633,1911,31,1880,59.50
99785,1911,41,1870,59.50
99902,1911,67,1844,59.50
100011,1911,41,1870,59.50
100471,1911,49,1862,59.50
101171,1911,46,1865,59.50
101311,1911,29,1882,59.50
101468,1911,33,1878,59.50
101590,1911,32,1879,59.50
102862,1911,23,1888,59.50
103734,1912,40,1872,59.50
103898,1912,33,1879,59.50
103933,1912,32,1880,59.50
104572,1912,57,1855,59.50
105070,1912,56,1856,59.50
105648,1912,28,1884,59.50
105711,1912,39,1873,59.50
106041,1912,30,1882,59.50
106043,1912,50,1862,59.50
106350,1912,23,1889,59.50
106810,1912,38,1874,59.50
107111,1912,60,1852,59.50
107220,1912,36,1876,59.50
107389,1912,51,1861,59.50
107577,1912,50,1862,59.50
107738,1912,19,1893,59.50
109036,1913,45,1868,59.50
111546,1913,22,1891,59.50
111582,1913,32,1881,59.50
111874,1913,53,1860,59.50
112211,1913,59,1854,59.50
113168,1914,30,1884,59.50
113468,1914,73,1841,59.50
113914,1914,43,1871,59.50
114819,1914,33,1881,59.50
